Item,Package,Title,Rows,Cols,n_binary,n_character,n_factor,n_logical,n_numeric,CSV,Doc
Leafhoppers,Stat2Data,Leafhopper Diet and Longevity,8,3,0,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Leafhoppers.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Leafhoppers.html
LeafWidth,Stat2Data,Leaf Measurements,252,5,0,0,0,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LeafWidth.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LeafWidth.html
Leukemia,Stat2Data,Responses to Treatment for Leukemia,51,9,2,0,0,0,9,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Leukemia.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Leukemia.html
LeveeFailures,Stat2Data,Levee Failures along the Mississippi River,82,14,4,0,0,0,14,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LeveeFailures.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LeveeFailures.html
LewyBody2Groups,Stat2Data,Lewy Bodies and Dimentia,39,3,1,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LewyBody2Groups.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LewyBody2Groups.html
LewyDLBad,Stat2Data,Lewy Bodies and Dimentia with Alzheimer's,20,3,0,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LewyDLBad.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LewyDLBad.html
LongJumpOlympics,Stat2Data,Olympic Men's Long Jump Gold Medal Distance (1900 - 2008),26,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LongJumpOlympics.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LongJumpOlympics.html
LongJumpOlympics2016,Stat2Data,Olympic Men's Long Jump Gold Medal Distance (1900 - 2016),28,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LongJumpOlympics2016.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LongJumpOlympics2016.html
LosingSleep,Stat2Data,Sleep Hours for Teenagers,446,3,1,0,0,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LosingSleep.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LosingSleep.html
LostLetter,Stat2Data,"Return Rates for ""Lost"" Letters",140,8,7,0,2,0,6,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/LostLetter.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/LostLetter.html
Marathon,Stat2Data,Daily Training for a Marathon Runner,1127,9,2,0,4,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Marathon.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Marathon.html
Markets,Stat2Data,Daily Change in Dow Jones and Nikkei Stock Market Indices,56,5,1,0,1,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Markets.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Markets.html
MathEnrollment,Stat2Data,Enrollments in Math Courses,11,3,0,0,0,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MathEnrollment.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MathEnrollment.html
MathPlacement,Stat2Data,Math Placement Exam Results,2696,16,5,0,2,0,14,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MathPlacement.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MathPlacement.html
MedGPA,Stat2Data,GPA and Medical School Admission,55,11,3,0,2,0,9,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MedGPA.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MedGPA.html
Meniscus,Stat2Data,Meniscus Repair Methods,18,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Meniscus.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Meniscus.html
MentalHealth,Stat2Data,Mental Health Admissions,36,3,0,0,2,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MentalHealth.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MentalHealth.html
MetabolicRate,Stat2Data,Metabolic Rate of Caterpillars,305,7,0,0,0,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MetabolicRate.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MetabolicRate.html
MetroCommutes,Stat2Data,Commute Times,2000,3,0,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MetroCommutes.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MetroCommutes.html
MetroHealth83,Stat2Data,Health Services in Metropolitan Areas,83,16,0,0,1,0,15,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MetroHealth83.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MetroHealth83.html
Migraines,Stat2Data,Migraines and TMS,2,4,3,0,1,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Migraines.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Migraines.html
Milgram,Stat2Data,Ethics and a Milgram Experiment,37,2,0,0,1,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Milgram.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Milgram.html
MLB2007Standings,Stat2Data,Standings and Team Statistics from the 2007 Baseball Season,30,21,1,0,2,0,19,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MLB2007Standings.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MLB2007Standings.html
MLBStandings2016,Stat2Data,MLB Standings in 2016,30,21,1,0,2,0,19,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MLBStandings2016.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MLBStandings2016.html
MothEggs,Stat2Data,Moth Eggs,39,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MothEggs.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MothEggs.html
MouseBrain,Stat2Data,Effects of Serotonin in Mice,48,3,1,0,2,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MouseBrain.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MouseBrain.html
MusicTime,Stat2Data,Estimating Time with Different Music Playing,60,6,2,0,4,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/MusicTime.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/MusicTime.html
NCbirths,Stat2Data,North Carolina Birth Records,1450,15,5,0,2,0,13,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/NCbirths.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/NCbirths.html
NFL2007Standings,Stat2Data,NFL Standings for 2007 Regular Season,32,10,1,0,3,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/NFL2007Standings.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/NFL2007Standings.html
NFLStandings2016,Stat2Data,NFL Standings for 2016 Regular Season,32,11,1,0,1,0,10,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/NFLStandings2016.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/NFLStandings2016.html
Nursing,Stat2Data,Nursing Homes,52,7,1,0,0,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Nursing.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Nursing.html
OilDeapsorbtion,Stat2Data,Effect of Ultrasound on Oil Deapsorbtion,40,4,3,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/OilDeapsorbtion.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/OilDeapsorbtion.html
Olives,Stat2Data,Fenthion in Olive Oil,18,7,1,0,0,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Olives.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Olives.html
Orings,Stat2Data,Space Shuttle O-Rings,24,2,1,0,1,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Orings.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Orings.html
Overdrawn,Stat2Data,Overdrawn Checking Account?,450,4,2,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Overdrawn.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Overdrawn.html
Oysters,Stat2Data,Size of Oysters,30,5,0,0,0,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Oysters.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Oysters.html
PalmBeach,Stat2Data,Palm Beach Butterfly Ballot,67,3,0,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PalmBeach.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PalmBeach.html
PeaceBridge2003,Stat2Data,Monthly Peace Bridge Traffic ( 2003-2015),156,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PeaceBridge2003.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PeaceBridge2003.html
PeaceBridge2012,Stat2Data,Monthly Peace Bridge Traffic ( 2012-2015),48,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PeaceBridge2012.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PeaceBridge2012.html
Pedometer,Stat2Data,Pedometer Walking Data,68,8,1,0,3,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Pedometer.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Pedometer.html
Perch,Stat2Data,Perch Sizes,56,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Perch.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Perch.html
PigFeed,Stat2Data,Additives in Pig Feed,12,3,2,0,2,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PigFeed.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PigFeed.html
Pines,Stat2Data,Measurements of Pine Tree Seedlings,1000,15,4,0,0,0,15,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Pines.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Pines.html
PKU,Stat2Data,Dopamine levels with PKU in diets,20,4,2,0,3,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PKU.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PKU.html
Political,Stat2Data,Political Behavior of College Students,59,9,3,0,0,0,9,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Political.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Political.html
Pollster08,Stat2Data,2008 U.S. Presidential Election Polls,102,11,2,0,4,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Pollster08.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Pollster08.html
Popcorn,Stat2Data,Popcorn Popping Success,12,3,1,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Popcorn.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Popcorn.html
PorscheJaguar,Stat2Data,Porsche and Jaguar Prices,60,5,2,0,1,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PorscheJaguar.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PorscheJaguar.html
PorschePrice,Stat2Data,Porsche Prices,30,3,0,0,0,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/PorschePrice.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/PorschePrice.html
Pulse,Stat2Data,Pulse Rates and Exercise,232,7,2,0,0,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Pulse.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Pulse.html
Putts1,Stat2Data,Putting Success by Length (Long Form),587,2,1,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Putts1.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Putts1.html
Putts2,Stat2Data,Putting Success by Length (Short Form),5,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Putts2.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Putts2.html
Putts3,Stat2Data,Hypothetical Putting Data (Short Form),5,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Putts3.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Putts3.html
RacialAnimus,Stat2Data,Racial Animus and City Demgraphics,196,7,0,0,1,0,6,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RacialAnimus.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RacialAnimus.html
RadioactiveTwins,Stat2Data,Comparing Twins Ability to Clear Radioactive Particles,30,3,1,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RadioactiveTwins.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RadioactiveTwins.html
RailsTrails,Stat2Data,Homes in Northampton MA Near Rail Trails,104,30,6,0,6,0,24,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RailsTrails.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RailsTrails.html
Rectangles,Stat2Data,Measurements of Rectangles,9,5,0,0,0,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Rectangles.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Rectangles.html
ReligionGDP,Stat2Data,Religion and GDP for Countries,44,9,6,0,1,0,8,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/ReligionGDP.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/ReligionGDP.html
RepeatedPulse,Stat2Data,Pulse Rates at Various Times of Day,104,3,0,0,2,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RepeatedPulse.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RepeatedPulse.html
ResidualOil,Stat2Data,US Residual Oil Production (Quarterly 1983-2016),136,5,0,0,0,0,5,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/ResidualOil.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/ResidualOil.html
Retirement,Stat2Data,Yearly Contributions to a Supplemental Retirement Account,16,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Retirement.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Retirement.html
Ricci,Stat2Data,Firefighter Promotion Exam Scores,118,5,1,0,2,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Ricci.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Ricci.html
RiverElements,Stat2Data,Elements in River Water Samples,12,27,0,0,1,0,26,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RiverElements.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RiverElements.html
RiverIron,Stat2Data,Iron in River Water Samples,12,4,0,0,2,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/RiverIron.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/RiverIron.html
SampleFG,Stat2Data,Field Goal Attempts in the NFL,30,13,1,0,4,0,9,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SampleFG.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SampleFG.html
SandwichAnts,Stat2Data,Ants on Sandwiches,48,5,1,0,3,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SandwichAnts.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SandwichAnts.html
SATGPA,Stat2Data,SAT Scores and GPA,24,3,0,0,0,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SATGPA.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SATGPA.html
SeaIce,Stat2Data,Arctic Sea Ice (1979-2015),37,4,0,0,0,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SeaIce.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SeaIce.html
SeaSlugs,Stat2Data,Sea Slug Larvae,36,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SeaSlugs.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SeaSlugs.html
SleepingShrews,Stat2Data,Shrew Heart Rates at Stages of Sleep,18,4,0,0,2,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SleepingShrews.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SleepingShrews.html
Sparrows,Stat2Data,Sparrow Measurements,116,3,0,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Sparrows.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Sparrows.html
SpeciesArea,Stat2Data,Land Area and Mammal Species,14,5,0,0,1,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SpeciesArea.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SpeciesArea.html
Speed,Stat2Data,Highway Fatality Rates (Yearly),21,3,1,0,0,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Speed.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Speed.html
SugarEthanol,Stat2Data,Effects of Oxygen on Sugar Metabolism,16,3,1,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SugarEthanol.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SugarEthanol.html
SuicideChina,Stat2Data,"Suicide Attempts in Shandong, China",2571,11,3,0,7,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/SuicideChina.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/SuicideChina.html
Swahili,Stat2Data,Attitudes Towards Swahili in Kenyan Schools,480,4,2,0,3,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Swahili.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Swahili.html
Tadpoles,Stat2Data,Effects of a Fungus on Tadpoles,27,4,1,0,1,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Tadpoles.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Tadpoles.html
TechStocks,Stat2Data,Daily Prices of Three Tech Stocks,504,5,0,0,1,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TechStocks.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TechStocks.html
TeenPregnancy,Stat2Data,State Teen Pregnancy Rates,50,4,0,0,2,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TeenPregnancy.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TeenPregnancy.html
TextPrices,Stat2Data,Textbook Prices,30,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TextPrices.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TextPrices.html
ThomasConfirmation,Stat2Data,US Senate Votes on Clarence Thomas Confirmation,100,6,3,0,4,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/ThomasConfirmation.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/ThomasConfirmation.html
ThreeCars,Stat2Data,Prices of Three Used Car Models (2007),90,8,3,0,1,0,7,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/ThreeCars.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/ThreeCars.html
ThreeCars2017,Stat2Data,"Price, Age, and Mileage of Three Used Car Models",90,7,3,0,1,0,6,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/ThreeCars2017.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/ThreeCars2017.html
TipJoke,Stat2Data,Improve Chances of Getting a Tip?,211,5,4,0,1,0,4,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TipJoke.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TipJoke.html
Titanic,Stat2Data,Passengers on the Titanic,1313,6,3,0,3,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Titanic.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Titanic.html
TMS,Stat2Data,Migraines and TMS,2,4,3,0,1,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TMS.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TMS.html
TomlinsonRush,Stat2Data,LaDainian Tomlinson Rushing Yards,16,4,0,0,1,0,3,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TomlinsonRush.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TomlinsonRush.html
TwinsLungs,Stat2Data,Comparing Twins Ability to Clear Radioactive Particles,14,3,1,0,2,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/TwinsLungs.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/TwinsLungs.html
Undoing,Stat2Data,Defense of Undoing OCD Symptoms in Psychotherapy,44,3,1,0,1,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Undoing.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Undoing.html
USstamps,Stat2Data,Price of US Stamps,25,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/USstamps.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/USstamps.html
VisualVerbal,Stat2Data,Visual versus Verbal Performance,80,5,2,0,4,0,1,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/VisualVerbal.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/VisualVerbal.html
Volts,Stat2Data,Voltage Drop for a Discharging Capacitor,50,2,0,0,0,0,2,https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Volts.csv,https://vincentarelbundock.github.io/Rdatasets/doc/Stat2Data/Volts.html
